bank_id,section,destination,priority_phase,issue_category,issue_severity,original_status,repair_action,student_prompt_changed,answer_changed,figure_or_table_changed,metadata_changed,original_prompt_hash,final_prompt_hash,validation_method,final_status,notes
U1-S4-XP-Q19,1.4,Extra Practice,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,"Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Replaced a repeated student-claim shell with a direct explanation, prediction, classification, or counterexample task.",YES,YES,NO,YES,83e29a1bd7e2f711463737314138437bab3f978fdc8ce375f062f86ac58c9830,5677b9910edcde562c764d912636c29767e5132be2ebe481a90d5aacc687d529,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-BLK-Q21,1.5,Blooket,PHASE 4 — SHORT INSTRUCTIONAL,short instructional duplicate/export,BLOCKER,REPAIR,Replaced a same-set Blooket duplicate with a new family-aligned game item and synchronized the export.,YES,YES,NO,YES,07f155be8daf623b6402e130f46ef2279a31e0868405eb6fa7e3066a0bcedb18,bc68c11cfb5de8b9dc8cc152e56fa033e556df7aea18ab84635c90b8fc77d3b0,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-BLK-Q22,1.5,Blooket,PHASE 4 — SHORT INSTRUCTIONAL,short instructional duplicate/export,BLOCKER,REPAIR,Replaced a same-set Blooket duplicate with a new family-aligned game item and synchronized the export.,YES,YES,NO,YES,40c0e4f20c187a907baca5ac89a0fc51883addd3b24d4612b8f36e5dbccda8c9,bb6e5c0fc0d4db2a541508c8aa0429f750907738be52cdf7ca41648dc013f247,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-BLK-Q23,1.5,Blooket,PHASE 4 — SHORT INSTRUCTIONAL,short instructional duplicate/export,BLOCKER,REPAIR,Replaced a same-set Blooket duplicate with a new family-aligned game item and synchronized the export.,YES,YES,NO,YES,dce94041510aecf29f4ffdf9b8d20006b546592febda02b539bdd4502d824e39,3ad57b603474432b3242dfa0e02c394d3b5994d5ebedd5ad45609fc0e4bf4bbb,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-NOTE-EX03,1.5,Notes Example,PHASE 2 — NOTES EX/YTI,instructional core / representation,MAJOR QUALITY DEFECT,REPAIR,Replaced the WTC-clone representation-mismatch task with a distinct model-critique bundle focused on fictitious inertia forces.,YES,YES,YES,YES,47feb455da39ea0bb07eef89145d48258089f2ba209d457544ae0cb13d23cb5d,5ebc8831606aafbb3b1926ec17f8d20259820111eb5077017cb17b88d2646bc4,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-NOTE-YTI03,1.5,Notes YTI,PHASE 2 — NOTES EX/YTI,instructional core / representation,MAJOR QUALITY DEFECT,REPAIR,Rebuilt YTI as an independent force-model critique rather than repeating the WTC mismatch task.,YES,YES,NO,YES,c409c18ba8b0fe0d16761bb4d083ff0cbc7fe30bc9236d2af18c8386894e83e4,83c5cdd4efd94c2604b5dc95e2cc169ae8bc79169bc008f6c42c9bcc359dc244,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS1-Q02,1.5,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused supplied-student-proposal scaffold; restored the family to a direct data/model/calculation task natural to the Physics content. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,d43f97b55d3ba9e743a9eeb92d9ab9bb1087225777accde918c8dd77fdd380cc,4a2cfb25cd52f4c0a04557498beb48db8df15a495da452344676bb3e8a6fee3a,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS1-Q03,1.5,Practice Set 1,PHASE 3 — PRACTICE / CYU,selected-response QA,MAJOR QUALITY DEFECT,REPAIR,Reordered selected-response choices to repair answer-position pattern in Practice Set 1 1.5.,NO,YES,NO,NO,e4f22b584d3ab4897d455244b94d54e8e28ab4ef0b1778cbf5bcb686ebc45a9f,e4f22b584d3ab4897d455244b94d54e8e28ab4ef0b1778cbf5bcb686ebc45a9f,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS1-Q04,1.5,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,b1efe24c1201e482bb906b15819c27f0139ad2583619b4d2f47c2ef54c962018,b2c948f72812c4ed1ad3d4a598f6db666ebe64741c40fb7265481cfaf6dee6e4,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS1-Q06,1.5,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Reordered selected-response choices to repair answer-position pattern in Practice Set 1 1.5.,YES,YES,NO,NO,3ca2dd98ea9663a9b05218e1143cee16643865cb3530761b1ef71bad6489d7ba,65455a689563c7c632b787675edb376ddabf7e1dc9ca03ca177183bc79d98e85,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS1-Q08,1.5,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,93aaa9a42ba68e3c1828a0caf6b49094424c0c8d321a87e21cc5a03cf2028ae7,47ec00d38dc3126cbfe4538fe7543be193a4c7f33359ad3bf318890eb2a27d8d,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS1-Q10,1.5,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,545b626f0a6dbbbe957e081f71d62f6a8e2af72b4b56be41724090ad5ecd6344,03a7141002da6cb1dba76529f57543d1c00d4b24a9da6d63d8d36bb8511fae11,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS1-Q11,1.5,Practice Set 1,PHASE 3 — PRACTICE / CYU,selected-response QA,MAJOR QUALITY DEFECT,REPAIR,Reordered selected-response choices to repair answer-position pattern in Practice Set 1 1.5.,NO,YES,NO,NO,ccbd81b6824e52275373467ac5c36209fa12d4f9b0ec941333418561f10aaf72,ccbd81b6824e52275373467ac5c36209fa12d4f9b0ec941333418561f10aaf72,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS1-Q12,1.5,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,ba1c35f9c4a8568a90ecbc70579292c0c52566e699592396b12e036f91acd534,d2075fa479588be54f41ea5c1cd84a0234afd1cb45558741f7f86712f0cb7164,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS1-Q14,1.5,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Reordered selected-response choices to repair answer-position pattern in Practice Set 1 1.5.,YES,YES,NO,NO,47fc5a7b9bfdf29120f5a0938cfc4a5b4e35ce15278c20382209e650e0ecfe22,dbb015c2bd79ad5a5603129e21e4db4a7df89c4529dd89191d9e3f038cd18a32,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS1-Q16,1.5,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,fb733fc19061d1a72b28fd7e9b29860296cceeab16bd79e5b8165e6daca4f02f,da7a4997023db13e52e22c94105c0ad3288c87cfff680a25a049ca5e91787da7,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS1-Q18,1.5,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused supplied-student-proposal scaffold; restored the family to a direct data/model/calculation task natural to the Physics content. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,0e2d345ae659f8532179dd57965849b5fdc31de7c33c8f9352767661fc12a1f9,5c282da73eb7f23bcfb2437ff596b4c66d3d5166c89b7092085f588cc529a451,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS1-Q19,1.5,Practice Set 1,PHASE 3 — PRACTICE / CYU,selected-response QA,MAJOR QUALITY DEFECT,REPAIR,Reordered selected-response choices to repair answer-position pattern in Practice Set 1 1.5.,NO,YES,NO,NO,fa20880791ebef044bab6a5ac4ed14ebf65dc5267e350faf86aab002e640e108,fa20880791ebef044bab6a5ac4ed14ebf65dc5267e350faf86aab002e640e108,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS1-Q20,1.5,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,bfdda0523639df77a40784db009c5d8dacf41db8ced06e4eec7f7fc907c99b94,16278a40f808e220dc66dbdfab27981ebdf03ea9c989cb44f3724b7e68323d27,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS1-Q22,1.5,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Reordered selected-response choices to repair answer-position pattern in Practice Set 1 1.5.,YES,YES,NO,NO,8d7eeef3046d41a0a39b9ef3b94b99107991a1091c5f608c613f7b1f9d74a733,b79b3fbbe2b763987bab4080b1686151059c4f3d4b18234d3ad9c1d850385ce7,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS2-Q03,1.5,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,11d8e87adc7cb770ea783e17b3ba5036979dcfd78c6adc18d47749d58dfddf40,173f06dd434a311e7e165bb8966c4c8a2b6b1a323b17aa4f49af67b3cf229329,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS2-Q05,1.5,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,2c3b663ab2dc40fe87462839df897f71683f52c5688fa1d23cdce81cbac6d79e,8828099fe966e7b10e0a9344d977f05a5c7cee514193f8d7805d523b71ea1f81,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS2-Q07,1.5,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,0b7f7601b16294091ac88998a6b8a1cc77daccc9858582c0eaa8873dedb97658,4e48e25854d576ab96d650c8f53b62038c6f34e87761adae3fc3f1076e6b70d3,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS2-Q09,1.5,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,1edd98224e5169ce9d638d6e6954726967c17ce2f5593d16cb5e6dbb583deb36,929643e5e482da820b59b637a1324ce37fe5a205700983513ef24bb9f1858154,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS2-Q11,1.5,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,7d6d19eae3a7dda80cfba8aff8f4c3241c67cc257c5e7bcc27dfa6149bb5eca6,9fe3e4348c1dcc0be0fcbd1f69595be544fbe19dfbb1bad33682ecc70fd93c4c,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS2-Q13,1.5,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,434fdb4b215566aa5c5f996008c59d0ce35e0c76b26b558a05934026009cc9c4,a0dd66e84e1ec8cd782cc480f84c852669daa15e2348df41387000d50a3c53e1,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS2-Q15,1.5,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused supplied-student-proposal scaffold; restored the family to a direct data/model/calculation task natural to the Physics content. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,4fba3ef8d57e3fc36e384bf8d130d6ad59285c830d5b0d39ab00351d3ad2fccf,df7abb776aa809fc06df58580a3a3ce991ecf04cef076349466665c0676d2176,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS2-Q17,1.5,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,b29db0e4375238c9289920904b7f5b60b0b365596c1dfbee0ae6dc25049b27a7,8f5373ab9625afb30e478ef20ec03d429bfa979b0cf4d7acf8b5032e6848d0be,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS2-Q19,1.5,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,147a39245e763b13a049de4e30c056b22032b3b660762e5f883b756f85434112,b451a4211ee10a573ca60d8ca2af9120110a438892cf01e4125d9a3f3c98abec,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS2-Q21,1.5,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused supplied-student-proposal scaffold; restored the family to a direct data/model/calculation task natural to the Physics content. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,c830529f43867be519d4c325b6d67e77eeae4bed35d29fd2c5463912e21f4159,2bcce8fec255f1da091d52382c62a4dc72ccfb889c0b2d7309db92448861af3d,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS2-Q22,1.5,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,NO,NO,NO,2bdb1e8ca9063c8286e663709c7a03148b4d54396eb111c902fe18984fdc3f6d,ded9f9211ef7a80469768daa8232e3538aa5d45dc0fd51abe985f56e91e7db85,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS3-Q12,1.5,Practice Set 3,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Final structural-variety/answer-neutral repair: replaced a remaining repeated student-claim/comparison shell with a direct Physics task. | Resolved final same-family exact prompt collision with a different Physics reasoning direction.,YES,YES,NO,YES,6cbf08135f2f7722d6c3690a07f519fdb2cdcb54f39946f9299b67fb78e7dd9f,789a8fb5ec667b0ad2551233293312f30dd3944f9dcb5bed325508fffea2394d,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS3-Q13,1.5,Practice Set 3,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,107b1f2fd7fa2d05924c96267fe425a5af9f340753c6a292ac3190be15a87115,fdd7c856e8f8db97cf7cc6f7991d7d9a6ff9d8cd577d3f504122ee1dc141d3a9,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS3-Q14,1.5,Practice Set 3,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,NO,NO,NO,c703fd11c7e151af6522d34351b39d28675dc1ec0cc3136cda75468fbbda1dd2,a2e04a0a55ae3773913ecf5943cd91b3a6044e817b292dec93fd950879277919,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS3-Q15,1.5,Practice Set 3,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,NO,NO,NO,f8c53f733f27b7df7f112b3603cba324050df443be1674cac634fece68a07406,e13315a628c58ad4aeb04fc6d3b5b4338c644f1df1658c1e720500449a9280bf,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS3-Q16,1.5,Practice Set 3,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Final structural-variety/answer-neutral repair: replaced a remaining repeated student-claim/comparison shell with a direct Physics task. | Resolved final same-family exact prompt collision with a different Physics reasoning direction.,YES,YES,NO,YES,d2eb25621842ecaf47912ec2d2e32890fab90ab07f0bada5408e1af96eecdbd3,5029160700f1bd47f8cd78bd7c5d477b061f3351b45fe26721dea4b984a69758,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS3-Q17,1.5,Practice Set 3,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused supplied-student-proposal scaffold; restored the family to a direct data/model/calculation task natural to the Physics content. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,30544c07af334a6a9b1c7386f94f1e1ab3a5e5d45f631b7a9b4c687c0f28c358,d4aa7f2c2960688ab08d7c961f32f4e9ad3120e6784bd0d11d507f76dddde7ae,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS3-Q18,1.5,Practice Set 3,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,NO,NO,NO,e14a4d2231ed91b2ac70c3b1b46ff69b6376135c6d5e4c06e6f8c4b1f3430c34,4291d9fa26891823fdd75affca97ef61f63c1523b64d86581ee1e800d200df85,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S5-PS3-Q19,1.5,Practice Set 3,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,NO,NO,NO,d95eae89ca0064e75cb01885d4f1c2e46540a90c9720455ff570f207ddd5de70,641c24f0ed361e871aa08f0295302990787a09367a48b6de5faba699bdf5b15f,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
